country,book,chapter,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q1_justification,q2_justification,q3_justification,q4_justification,q5_justification,q6_justification,q7_justification,q8_justification,q9_justification,q10_justification,q11_justification,q12_justification
Japan,Usurper of the Sun,Part 3 Act XI,High contestation (frequent conflict or strategic struggle),"Visiting / Temporary presence only (stations, missions, outposts)",Short interplanetary journey,Other / Unsure,Same languages as Earth,Other / Unsure,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Other / Unsure,Director Robbins assigns Aki to command the Phalanx as the contact ship. The UNSDF plans a three-wave attack with eight battleships if contact fails. The strategic struggle is at its peak.,The UNSDF fleet and Mercury Base Station represent temporary military and research presences.,"The planned mission will take the Phalanx to intercept the Builders near Mercury, a short interplanetary journey.",No space society exists.,Characters speak English.,No space environment is directly experienced.,Multiple UNSDF crews and Mercury Base staff represent a small specialist population.,The UNSDF commands all space operations through Strategic Air Command.,"The chapter depicts UNSDF Fleet Headquarters, the massive underground facility, and the detailed battle plan for intercepting the Builders. Military planning dominates.","The UNSDF headquarters, fleet composition, and attack planning are entirely military. Aki is assigned as a military commander.","The UNSDF fleet structure with battleships, armadas, and naval command hierarchy creates a distinctly naval domain.",No space environment is directly experienced in this chapter.
Japan,Usurper of the Sun,Part 4 Act I,High contestation (frequent conflict or strategic struggle),"Visiting / Temporary presence only (stations, missions, outposts)",Short interplanetary journey,Other / Unsure,Same languages as Earth,Harsh and resource-intensive,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Very different (human bodies/technology constantly challenged),Nine UNSDF battleships launch to intercept the Builders. The Phalanx leads as the contact ship. The Builders continue on a direct course for Mercury ignoring all communication. A three-wave attack plan is ready if contact fails. The strategic struggle is intense.,The UNSDF fleet operates temporarily in the inner solar system. The Mercury Base Station continues operations. No permanent settlements exist.,The fleet travels within the inner solar system toward Mercury. The journey takes months but remains within near-Earth space.,No space society exists. The fleet crews are military personnel on a mission.,The crew speaks English. Broadcasts from Earth come in many languages.,The fleet operates near Mercury with ring material contamination risks. The ships require corrosion-retarding coatings. Solar radiation is intense.,"Nine battleships with crews of ~60 each, plus the five-person Phalanx. Hundreds of military specialists are in space.",The UNSDF commands the entire fleet from Strategic Air Command headquarters.,"The chapter details the launch of nine battleships, the battle plan with three attack waves, and preparations for humanity's first interstellar war. Military operations dominate.",The fleet is military. Aki commands the Phalanx as a military commander. The mission structure is entirely military.,"The fleet with its battleships, armadas, and naval command hierarchy operates like a naval task force. Ships are designated UNSS (United Nations Space Ship).","Zero gravity, cocoon-based living, ring material contamination, solar radiation near Mercury, and the challenge of intercepting an object at 90 km/s all demonstrate how different space is."
Japan,Usurper of the Sun,Part 4 Act II,High contestation (frequent conflict or strategic struggle),"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Other / Unsure,Same languages as Earth,Harsh and resource-intensive,Uncommon (small specialist population),Single unified authority,Adventure / exploration,Mostly military,Like the ocean / naval,Very different (human bodies/technology constantly challenged),The Phalanx approaches the Builders' ship. The alien vessel is revealed as a rotating Torus. The crew debates whether the Builders have physical bodies or uploaded consciousness. The strategic challenge of rendezvous at extreme velocity intensifies.,The fleet operates temporarily in the inner solar system. The Builders' ship is a transient presence.,The Phalanx has been traveling for months. The crew is meaningfully separated from Earth with communication delays.,No human space society exists. The Builders' society is unknown but their Torus suggests biological life with artificial gravity.,The crew speaks English. The Builders have not responded to any communication.,Operating near Mercury with the Builders' ship requires extensive resources and constant vigilance.,The fleet with hundreds of crew represents a small specialist population in space.,The UNSDF commands the fleet.,The first visual contact with the alien Torus and speculation about its inhabitants drives the narrative as exploration and discovery.,The fleet operates under military command. The Phalanx's contact mission is framed within the military operation.,Naval nomenclature and command structure continue throughout the fleet operations.,"Matching velocity with an object at 90+ km/s, the rotating Torus, and communication delays challenge human technology."
Japan,Usurper of the Sun,Part 4 Act III,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Thriller / Horror / Survival,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The Builders destroy the probe hound and the Remora with their attack beam. Every approach is met with lethal force. The Phalanx must decide whether to proceed despite the Builders' hostility.,"The Builders destroy anything that approaches within 14,000 km. No territory near them can be held.",The Phalanx has been traveling for months. Communication with Earth has significant delays.,The Builders destroy all approaching objects without communication. Their behavior suggests a radically different social order that does not recognize other intelligences.,The Builders refuse all communication. No common language or communication medium has been established.,The Builders' attack beam destroys the probe and Remora instantly. The environment near the alien vessel is lethal.,The fleet crew represents a small specialist population.,The UNSDF commands the fleet.,"The destruction of the hound and Remora, the Builders' lethal hostility, and the crew's desperate decision-making create intense thriller and survival tension.",The mission operates under military command. The Builders' attack beam creates a battlefield.,The Phalanx maneuvers like a naval vessel approaching a hostile ship.,"Objects destroyed instantly by energy beams, velocities of 90 km/s, the rotating alien Torus, and the vacuum of deep space create a radically non-Earth-like environment."
Japan,Usurper of the Sun,Part 4 Act IV,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The First Armada launches missiles and spiderwebs at the Builders. The Builders' center separates from the Torus and destroys every weapon with its attack beam in rapid succession. Total warfare is underway.,The Builders dominate the space around their ship. No human forces can approach.,"The fleet is deep in the inner solar system, months from Earth.","The Builders treat human weapons as obstacles to swat aside, showing no recognition of human intelligence or agency.",No communication with the Builders has been established.,The Builders' attack beam vaporizes all approaching objects. The space near their ship is lethal.,Fleet crews represent a small specialist population.,The UNSDF commands the fleet from headquarters.,The chapter depicts the First Armada's attack and its complete failure. Military operations and strategy dominate.,"The entire chapter is military: missile launches, attack coordination, and tactical analysis.","The armada structure, missile salvos, and naval-style engagement create a naval domain.",Energy beams destroy missiles in milliseconds. Objects vaporize into superheated plasma. Velocities and distances are completely unlike Earth warfare.
Japan,Usurper of the Sun,Part 4 Act V,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The Second Armada attacks with enhanced tactics. The Phalanx acts as a forward observer at 20,000 km. All missiles are destroyed. The crew debates the graser's likely failure. Total warfare continues.",The Builders destroy everything approaching their ship.,The fleet is deep in the inner solar system with significant communication delays.,"The Builders continue to ignore human presence, treating missiles as obstacles.",No communication has been established.,The Builders' attack beam and nuclear explosions make the war zone lethal.,Fleet crews represent a small specialist population.,The UNSDF commands the fleet.,The Second Armada's attack and its failure dominate the chapter. The Phalanx serves as a forward observer. Military tactics and their futility drive the narrative.,"The entire chapter is military operations: missile launches, observation, tactical coordination.","The fleet engagement, forward observer role, and armada structure are naval.",Space combat at extreme velocities with energy beams and nuclear weapons in vacuum is radically unlike Earth experience.
Japan,Usurper of the Sun,Part 4 Act VI,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Thriller / Horror / Survival,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The Second Armada's final attack fails. Raul reveals that Natalia is communicating with the Builders. The crew votes unanimously to approach the Builders' ship using Natalia as a shield. The contact mission is revived at the brink of war.,The Builders destroy all approaching objects except the Phalanx (protected by Natalia's communication).,"The crew is deep in the inner solar system, months from Earth.","Natalia communicates with the Builders in a way humans cannot understand, suggesting a radically different form of intelligence.",Natalia and the Builders communicate in an incomprehensible non-linguistic mode. Humans cannot understand it.,The war zone is lethal. The graser is about to fire. The crew risks death to approach.,Fleet crews represent a small specialist population.,The UNSDF commands operations but the Phalanx crew makes autonomous decisions due to communication delays.,"The desperate revelation of Natalia's communication with the Builders, the crew's unanimous vote to approach the lethal alien ship, and the ticking clock to the graser attack create intense thriller tension.",Military operations frame the chapter. The Phalanx operates as a military vessel making a desperate tactical decision.,The fleet engagement and naval command structure continue.,"Communication through non-linguistic AI, energy beams, and velocities of 90 km/s create a radically non-Earth-like domain."
Japan,Usurper of the Sun,Part 5 Act I,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Thriller / Horror / Survival,Mostly military,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The Phalanx approaches the Builders' ship under Natalia's protection. The Contact Team performs an EVA to board the alien vessel by cutting through the hull. The graser attack is imminent. The ship is in the middle of an active war zone.,"The Contact Team enters the alien vessel but cannot hold any territory. The ship's nanobots seal the entry hole, trapping them inside.","The crew is deep in the inner solar system, months from Earth with significant communication delays.",The interior of the Builders' ship reveals honeycomb structures and a neural network-like jungle of branches. The environment is utterly alien.,The Builders do not respond to verbal communication. They are connected in a collective consciousness that cannot perceive individual entities.,"The team must cut through the alien hull. The atmosphere is breathable but the entry hole is sealed behind them, trapping them with no escape. The graser will fire within hours.",The fleet crews represent a small specialist population. Only three humans have entered the alien vessel.,The UNSDF commands operations but the Contact Team is cut off from communication.,"Entering the alien vessel, discovering honeycomb cells and a neural network jungle, encountering snake-like creatures, and being trapped inside with the graser countdown ticking create intense thriller and horror tension.",The mission operates under military command. Joseph Turnbull is a Marine guard. The graser attack frames the timeline.,"The interior of the alien Torus with its honeycomb cells, neural network branches, and black pools is a totally unique domain unlike anything on Earth.","The alien ship interior with one-third G artificial gravity, ammonia-scented atmosphere, honeycomb structures, and neural network branches is radically unlike Earth."
Japan,Usurper of the Sun,Part 5 Act II,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Adventure / exploration,Mostly military,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The Contact Team encounters living Builders inside the Torus. The Builders completely ignore them. The graser countdown continues. The UNSDF fleet remains ready to attack.,The team is trapped inside the alien vessel. They cannot hold territory; they are intruders.,"The crew is deep in the inner solar system, cut off from communication.","The Builders are four-meter-long serpentine creatures with no clothing, no visible technology, connected by neural implants. Their society is a collective consciousness that cannot perceive individual entities.",The Builders completely ignore all communication attempts. They look through the humans as if they don't exist.,The team is trapped inside the alien vessel with no escape route and the graser countdown ticking.,Only three humans are inside the alien vessel.,The UNSDF commands from headquarters but the Contact Team is cut off.,"The first physical encounter with living alien beings drives the narrative as pure exploration and discovery, despite the dire circumstances.",The mission is military. Joseph is a Marine guard. The graser attack deadline frames all actions.,"The interior of the alien Torus with living serpentine Builders, neural network branches, and black pools is totally unique.","The alien ship interior with serpentine creatures, neural networks, and the rotating Torus environment is radically unlike Earth."
Japan,Usurper of the Sun,Part 5 Act III,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Adventure / exploration,Mostly military,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),The Contact Team explores the beach level of the Torus with 847 Builders lounging in pools. They receive orders for physical contact. The graser countdown continues. The fleet attack is imminent.,The team is trapped inside the alien vessel. The ship's nanotech sealed their entry hole.,"The crew is deep in the inner solar system, months from Earth.","847 Builders lie in meditative states around black pools. They have no visible social structure, clothing, or technology beyond neural implants.",The Builders ignore all communication attempts. No common language exists.,The team is trapped with the graser about to fire.,Only three humans are in the alien vessel.,The UNSDF commands but the team is cut off.,"Circumnavigating the Torus interior, counting 847 Builders, and receiving orders for physical contact drive the exploration narrative.",Orders come from UNSDF headquarters. Joseph is a Marine guard.,The alien beach environment with pools and lounging Builders is totally unique.,"The alien ship interior with its beach, black pools, and serpentine creatures in one-third G is radically non-Earth-like."
Japan,Usurper of the Sun,Part 5 Act IV,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Thriller / Horror / Survival,Mostly military,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The Contact Team performs ultrasound scans on Alice, discovering neural implants. Their fiber-optic cable is severed and the entry hole sealed by the ship's nanotech, trapping them permanently. The graser will fire in hours.",The team is permanently trapped inside the alien vessel with no escape. The ship's nanotech has sealed all exits.,Completely cut off from the Phalanx and Earth.,The Builders have neural implants that may control them. They show no reaction to physical contact or stimulation. Their consciousness appears distributed across all individuals.,No communication has been established despite physical contact.,The team is permanently trapped with no escape and the graser about to fire.,Only three humans are in the alien vessel.,The UNSDF commands but the team is completely cut off.,Being permanently trapped inside the alien vessel with communication severed and the graser countdown ticking creates intense survival horror.,The mission is military. The graser attack frames the countdown.,Trapped inside an alien vessel that self-repairs and absorbs equipment is a totally unique domain.,A self-repairing alien ship that absorbs human equipment and seals exits is radically non-Earth-like.
Japan,Usurper of the Sun,Part 5 Act V,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Thriller / Horror / Survival,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),Igor on the Phalanx realizes he cannot rescue the Contact Team. The Phalanx must evacuate the war zone before the graser fires. The Contact Team is abandoned inside the alien vessel with the graser countdown at zero.,The Contact Team is trapped. The Phalanx must flee. No territory can be held.,The crew is deep in the inner solar system.,The Builders' collective consciousness transmits enormous volumes of data through neural implants. Individual Builders function as nodes in a distributed intelligence.,Raul detects sub-millimeter electromagnetic waves from the Builders but cannot decode them.,The Contact Team faces death from the graser. They tie themselves to branches and prepare for impact.,The fleet crews represent a small specialist population.,The UNSDF commands the graser attack.,The crew prepares to die. The graser countdown reaches zero. The Phalanx evacuates. Igor watches helplessly. The survival tension is at its peak.,The graser attack is a military operation. The Phalanx operates under military orders.,The Phalanx evacuating the war zone mirrors a naval vessel retreating from battle.,Trapped inside an alien vessel awaiting a graser blast is radically unlike any Earth experience.
Japan,Usurper of the Sun,Part 5 Act VI,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Other / Unsure,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The graser fails to fire. The UNSDF rams the Thompson carrying the graser at the Builders as a shield, then fires hidden nuclear missiles. One missile strikes the Builders' ship in a nuclear explosion.",The space around the Builders' ship is a war zone. No territory can be held.,The fleet is deep in the inner solar system.,"The focus is on military operations, not society.",Igor and Aida communicate in English.,Nuclear explosions in the war zone make the environment lethal.,Fleet crews represent a small specialist population.,The UNSDF commands the attack.,"The graser's failure, the ram attack with the Thompson, and the nuclear missile strike dominate as military action.","Every scene is military: the graser failure, the ram attack, the missile strike, the nuclear explosion.",The Thompson used as a shield and ram mirrors naval tactics. The fleet engagement is naval.,"Nuclear explosions in vacuum, energy beams from alien technology, and velocities of tens of km/s are radically non-Earth-like."
Japan,Usurper of the Sun,Part 5 Act VII,Total war / constant conflict,Cannot inhabit or hold territory,Moderate journey (months/meaningful separation),Other / Unsure,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Military / war,Mostly military,Like the ocean / naval,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The graser fails to fire because the Builders' ship identifies itself to it. The UNSDF's Phase II uses the graser as a shield to ram the Builders, then launches hidden nuclear missiles. One missile strikes the ship.",The war zone remains lethal. No territory can be held.,The fleet is deep in the inner solar system.,The focus is on military operations.,Igor and Aida communicate in English.,Nuclear explosions make the environment lethal.,Fleet crews represent a small specialist population.,The UNSDF commands the attack.,"The battle between UNSDF forces and the Builders' ship dominates: graser failure, ram attack, missile strike, nuclear explosion.",Every scene is military operations aboard the Phalanx and the fleet.,The Thompson used as a ram/shield and missile salvos mirror naval tactics.,"Nuclear explosions in vacuum, alien energy beams, and extreme velocities are radically non-Earth-like."
Japan,Usurper of the Sun,Part 5 Act VIII,High contestation (frequent conflict or strategic struggle),Cannot inhabit or hold territory,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Translation-mediated communication (universal translator / communication tech makes language difference irrelevant),Nearly uninhabitable / lethal without major intervention,Uncommon (small specialist population),Single unified authority,Drama,Mostly military,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The nuclear strike damages the Builders' ship, causing scission in their collective consciousness. Alice begins speaking, revealing the Builders' nature. She agrees to leave the solar system. The strategic struggle resolves through communication rather than further violence.","The Builders agree to leave the solar system. They disassemble the Vert-Ring, absorb the material, and depart for Epsilon Indi.","The Builders traveled 600 years from HD 37605. They depart for Epsilon Indi, 11.8 light-years away, on a 10,000+ year journey. The distances are effectively unreachable.","Alice reveals the Builders exist as a collective consciousness that cannot perceive individual entities. They plan to envelop suns in shells for expansion. Their social order is radically alien: no society, no individuals, pure contemplation.","Alice speaks through Natalia's mediation. The scission of the collective consciousness allows individual perception, enabling Alice to understand and speak human language. Natalia served as the bridge between human and Builder intelligence.",The Contact Team survived the nuclear explosion inside the alien vessel. The environment remains lethal without their space suits.,The fleet crews and Contact Team represent a small specialist population.,The UNSDF commands human operations. The Builders operate as a single collective consciousness.,"Alice's revelation of the Builders' nature, their plan to envelop suns, and Aki's emotional exchange about Mark Ridley create profound dramatic moments. The resolution is emotional and philosophical rather than military.","The military context frames the chapter: the aftermath of the nuclear strike, the fleet operations, and the Contact Team's military mission.","Communication with a collective alien intelligence inside their ship, which creates windows and airlocks on demand, is a totally unique domain.","The alien vessel self-repairs, creates transparent walls, manufactures airlocks, and absorbs Vert-Ring material. The physics are fundamentally unlike Earth experience."
Japan,Usurper of the Sun,Part 5 EPILOGUE,No contestation,Extensive territorial occupation (many settled worlds/regions held like states or empires),"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Other / Unsure,Other / Unsure,Normalized / widespread (space habitation is ordinary for humanity),Single unified authority,Drama,Entirely civilian,Totally unique domain,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"The epilogue is a peaceful vision: Mark Ridley's consciousness has been preserved by the Builders' ring material. He orbits Epsilon Indi, experiencing the Builders' new solar shell.",The Builders have constructed a solar shell completely enveloping Epsilon Indi. Their expansion model fills entire solar systems.,"Mark's consciousness is at Epsilon Indi, 11.8 light-years from Earth. The distance is effectively unreachable.",Mark experiences the Builders' civilization: a solar shell with trillions of entities in collective contemplation. The social order is radically alien.,Mark's consciousness receives information spontaneously. Communication is non-linguistic and non-human.,Mark exists as a disembodied consciousness within the Builders' system. Standard survival concepts do not apply.,"For the Builders, space habitation on solar shells with trillions of entities is completely normalized and ordinary.",The Builders operate as a single collective consciousness governing their solar shell.,"The epilogue is a quiet, philosophical meditation on Mark's preserved consciousness, his memories of Aki, and the Builders' civilization.",The epilogue depicts the Builders' peaceful civilization with no military presence.,"A solar shell enveloping a star, inhabited by a collective consciousness, is a totally unique domain.",A disembodied consciousness orbiting a star within a Dyson sphere is radically unlike any Earth experience.
